timestamp,CloudID,x,y,z,q,id
2022-03-30 18:33:52.280079,74,-2.586853,4.067201,-1.825859,0.03307,2581.0
2022-03-30 18:33:52.280079,74,-2.755918,4.414855,-1.152187,0.020913,2608.0
2022-03-30 18:33:52.280079,131,-2.805881,4.497365,-1.185474,0.016418,3991.0
2022-03-30 18:33:52.280079,131,-2.576419,4.093489,-1.270647,0.027258,3983.0
2022-03-30 18:33:52.280079,131,-2.576664,4.083966,-1.507428,0.030401,3981.0
2022-03-30 18:33:52.280079,131,-2.622804,4.174071,-1.255857,0.026006,3976.0
2022-03-30 18:33:52.280079,131,4.977279,4.274789,0.241363,0.000428,3970.0
2022-03-30 18:33:52.280079,131,-2.334524,3.662227,-1.215337,0.021039,3963.0
2022-03-30 18:33:52.280079,131,-2.8392,4.543189,-1.17202,0.014957,3928.0
2022-03-30 18:33:52.280079,131,-2.841399,4.496419,-1.190684,0.00026,3927.0
2022-03-30 18:33:52.280079,131,-2.413059,3.610941,-2.366314,0.016738,3924.0
2022-03-30 18:33:52.280079,131,-0.383932,3.263311,-0.304556,0.002617,3897.0
2022-03-30 18:33:52.280079,131,-2.437071,3.578899,-2.396398,0.01721,3835.0
2022-03-30 18:33:52.280079,131,-2.433856,3.581106,-2.397908,0.004062,3658.0
2022-03-30 18:33:52.280079,131,1.900934,4.01496,-0.298084,0.000801,3627.0
2022-03-30 18:33:52.280079,131,-2.482183,3.926009,-1.378387,0.031063,3595.0
2022-03-30 18:33:52.280079,131,-2.661784,3.370617,-2.312231,0.021987,3488.0
2022-03-30 18:33:52.280079,131,-2.616385,3.40374,-2.308988,0.025,3411.0
2022-03-30 18:33:52.280079,131,-2.584488,4.11473,-2.096947,0.026632,3386.0
2022-03-30 18:33:52.280079,131,2.137688,4.522518,-0.201855,0.001197,3277.0
2022-03-30 18:33:52.280079,131,-3.095222,4.458133,-2.198523,0.018612,3161.0
2022-03-30 18:33:52.280079,131,0.89086,6.030435,-0.279685,0.006683,2982.0
2022-03-30 18:33:52.280079,131,-2.800122,4.419017,-2.031871,0.041135,2812.0
2022-03-30 18:33:52.280079,131,-2.584806,4.10302,-1.284923,0.051728,2680.0
2022-03-30 18:33:52.280079,131,1.440293,5.801579,-0.190025,0.00221,2661.0
2022-03-30 18:33:52.280079,131,-2.101953,3.227834,-2.15731,0.019866,2621.0
2022-03-30 18:33:52.280079,131,-2.903494,4.640321,-2.331108,0.024113,2617.0
2022-03-30 18:33:52.280079,131,-2.557358,4.050984,-1.260622,0.027538,3975.0
2022-03-30 18:33:52.280079,131,-2.393317,3.777756,-1.210207,0.058292,2596.0
2022-03-30 18:33:52.280079,131,-2.841839,4.575035,-1.380831,9.2e-05,3969.0
2022-03-30 18:33:52.280079,131,-2.466278,3.905708,-1.234889,0.086773,2589.0
2022-03-30 18:33:52.280079,131,-3.008914,4.571723,-2.346896,0.014006,3177.0
2022-03-30 18:33:52.280079,131,-2.578598,4.088835,-2.049504,0.080744,2582.0
2022-03-30 18:33:52.280079,131,-2.486431,3.916942,-1.829002,0.088883,2580.0
2022-03-30 18:33:52.280079,131,-2.587584,4.062303,-1.399033,0.080871,2555.0
2022-03-30 18:33:52.280079,131,-2.570116,4.071285,-1.470577,0.077619,2554.0
2022-03-30 18:33:52.280079,131,-3.149348,4.526108,-2.194244,0.025837,2947.0
2022-03-30 18:33:52.280079,131,-2.53837,3.944834,-1.428025,0.104175,2553.0
2022-03-30 18:33:52.280079,131,-2.72528,4.314208,-2.031752,0.038262,2523.0
2022-03-30 18:33:52.280079,131,-3.150363,4.51816,-2.175291,0.034074,3704.0
2022-03-30 18:33:52.280079,131,-2.070311,3.19944,-2.131867,0.072792,2522.0
2022-03-30 18:33:52.280079,131,-2.778596,4.398931,-2.022035,0.041006,2520.0
2022-03-30 18:33:52.280079,131,-2.752301,4.405173,-1.168464,0.043618,2431.0
2022-03-30 18:33:52.280079,131,-3.116646,4.656542,-2.201833,0.047311,2430.0
2022-03-30 18:33:52.280079,131,-2.593732,4.129402,-1.267744,0.075618,2343.0
2022-03-30 18:33:52.280079,131,-2.439759,3.849652,-1.229593,0.111689,2277.0
2022-03-30 18:33:52.280079,131,-3.133853,4.446382,-2.201419,0.095308,2864.0
2022-03-30 18:33:52.280079,131,-2.416504,3.817578,-1.218226,0.117963,2465.0
2022-03-30 18:33:52.280079,131,-2.393348,3.778445,-1.213439,0.035379,2136.0
2022-03-30 18:33:52.280079,131,-2.743401,4.336079,-2.031957,0.128792,2135.0
2022-03-30 18:33:52.280079,131,-2.177917,3.386259,-2.012311,0.099774,2132.0
2022-03-30 18:33:52.280079,131,-2.500462,3.95571,-1.492347,0.088608,2065.0
2022-03-30 18:33:52.280079,131,-2.191929,3.408287,-1.993737,0.102598,2063.0
2022-03-30 18:33:52.280079,131,-2.515147,3.929976,-1.39961,0.096552,2056.0
2022-03-30 18:33:52.280079,131,-2.188754,3.411434,-2.027472,0.026465,2830.0
2022-03-30 18:33:52.280079,131,-2.761014,4.373692,-2.027678,0.115471,2525.0
2022-03-30 18:33:52.280079,131,-2.47912,3.919951,-1.867795,0.093362,1934.0
2022-03-30 18:33:52.280079,131,-2.449115,3.872415,-1.238592,0.093949,1762.0
2022-03-30 18:33:52.280079,131,-2.06257,3.171021,-2.119677,0.031728,2521.0
2022-03-30 18:33:52.280079,131,-2.600302,4.148584,-1.296374,0.145331,1536.0
2022-03-30 18:33:52.280079,131,-2.592369,4.124794,-1.262304,0.037536,1488.0
2022-03-30 18:33:52.280079,131,3.932722,5.622904,-0.2896,0.00225,1444.0
2022-03-30 18:33:52.280079,131,-2.858276,4.586599,-1.406262,0.164636,1325.0
2022-03-30 18:33:52.280079,131,2.692558,5.266828,-0.50771,0.00265,1128.0
2022-03-30 18:33:52.280079,131,-2.732606,4.365956,-1.174533,0.118963,1109.0
2022-03-30 18:33:52.280079,131,-2.531174,4.015894,-1.264719,0.079407,1105.0
2022-03-30 18:33:52.280079,131,-2.628877,3.362887,-2.308599,0.023951,3413.0
2022-03-30 18:33:52.280079,131,-2.586849,4.106464,-2.087398,0.064831,1443.0
2022-03-30 18:33:52.280079,131,-2.481759,3.920013,-1.599126,0.096131,2230.0
2022-03-30 18:33:52.280079,131,-2.604657,4.145619,-1.297012,0.03014,3605.0
2022-03-30 18:33:52.280079,131,-2.050775,3.188675,-2.174082,0.018186,2620.0
2022-03-30 18:33:52.280079,131,-2.591231,4.120658,-1.24745,0.077939,2316.0
2022-03-30 18:33:52.280079,131,-2.874699,4.614079,-1.42135,0.014244,3851.0
2022-03-30 18:33:52.280079,131,-1.46911,4.545633,-0.213107,0.008871,2866.0
2022-03-30 18:33:52.280079,131,-2.331355,2.978088,-2.307274,0.000237,3846.0
2022-03-30 18:33:52.280079,131,-2.51582,3.969885,-1.379814,0.087608,1482.0
2022-03-30 18:33:52.280079,131,-2.044516,3.187198,-2.192973,0.035388,2303.0
2022-03-30 18:33:52.280079,131,-2.349537,3.661521,-2.319086,0.043066,2495.0
2022-03-30 18:33:52.280079,131,-2.45751,3.890727,-1.202415,0.075624,2605.0
2022-03-30 18:33:52.280079,131,-2.519067,3.963516,-1.737046,0.101553,2408.0
2022-03-30 18:33:52.280079,131,3.836966,5.141521,-0.297243,0.001905,1994.0
2022-03-30 18:33:52.280079,131,-2.589573,4.065691,-1.822549,0.11996,2581.0
2022-03-30 18:33:56.783567,184,-2.540874,4.032589,-1.260631,0.000408,4927.0
2022-03-30 18:33:56.783567,184,-2.885967,4.775724,-1.162751,0.000181,4925.0
2022-03-30 18:33:56.783567,184,-2.870793,4.564157,-1.404994,0.000252,4924.0
2022-03-30 18:33:56.783567,184,-2.328686,3.6898,-1.214329,0.001378,4876.0
2022-03-30 18:33:56.783567,184,7.836452,5.722224,0.991407,3.6e-05,4845.0
2022-03-30 18:33:56.783567,184,-2.69587,3.410207,-2.483657,0.000814,4842.0
2022-03-30 18:33:56.783567,184,-2.887872,4.612436,-1.370527,0.001188,4833.0
2022-03-30 18:33:56.783567,184,-3.049489,4.503468,-2.280924,0.000461,4812.0
2022-03-30 18:33:56.783567,184,-2.725432,3.37592,-2.485113,0.000867,4783.0
2022-03-30 18:33:56.783567,184,-2.668067,3.447716,-2.576559,0.001182,4780.0
2022-03-30 18:33:56.783567,184,-2.045022,2.717963,-2.322641,0.000509,4745.0
2022-03-30 18:33:56.783567,184,-1.62455,3.180023,-0.6438,0.000423,4738.0
2022-03-30 18:33:56.783567,184,-3.272015,4.55469,-2.23063,0.001699,4723.0
2022-03-30 18:33:56.783567,184,-3.235253,4.67167,-2.198309,0.001379,4712.0
2022-03-30 18:33:56.783567,184,-3.335306,4.441613,-2.202066,0.001873,4711.0
2022-03-30 18:33:56.783567,184,-2.114035,3.382869,-1.221344,0.00129,4685.0
2022-03-30 18:33:56.783567,184,-2.758088,4.386423,-1.177125,0.001793,4676.0
2022-03-30 18:33:56.783567,184,-2.726413,4.332357,-2.031723,0.001833,4604.0
2022-03-30 18:33:56.783567,184,-2.960584,4.674049,-1.409574,0.001285,4773.0
2022-03-30 18:33:56.783567,184,-1.513517,4.156598,-0.394454,0.000464,4516.0
2022-03-30 18:33:56.783567,184,-2.282439,3.718194,-2.395447,0.000713,4660.0
2022-03-30 18:33:56.783567,184,-2.463876,3.796048,-1.226508,0.000988,4850.0
2022-03-30 18:33:56.783567,184,-3.250351,4.49864,-2.177597,0.020721,4456.0
2022-03-30 18:33:56.783567,184,-2.662804,3.396587,-2.278796,0.001789,4627.0
2022-03-30 18:33:56.783567,184,-1.728325,4.595033,-0.382705,0.008231,4424.0
2022-03-30 18:33:56.783567,184,-1.179148,4.550984,-0.316458,0.006635,4365.0
2022-03-30 18:33:56.783567,184,-2.457951,3.58272,-2.377522,0.028254,4324.0
2022-03-30 18:33:56.783567,184,-2.705041,3.422835,-2.403151,0.000426,4913.0
2022-03-30 18:33:56.783567,184,-2.515666,3.928335,-1.4452,0.081855,4322.0
2022-03-30 18:33:56.783567,184,-3.135241,4.439204,-2.194058,0.052236,4320.0
2022-03-30 18:33:56.783567,184,-2.817126,4.568614,-1.152538,0.001456,4678.0
2022-03-30 18:33:56.783567,184,-2.527359,4.00973,-1.373425,0.029897,4217.0
2022-03-30 18:33:56.783567,184,-2.134406,2.702618,-2.302753,0.000495,4746.0
2022-03-30 18:33:56.783567,184,-2.840852,4.549494,-1.403422,0.02083,4155.0
2022-03-30 18:33:56.783567,184,-2.190764,3.429832,-0.843695,0.086701,4073.0
2022-03-30 18:33:56.783567,184,-2.193114,3.421092,-0.88638,0.089277,4034.0
2022-03-30 18:33:56.783567,184,-2.162714,3.380775,-1.229201,0.042375,4153.0
2022-03-30 18:33:56.783567,184,-2.766353,3.30138,-2.311906,0.19092,3625.0
2022-03-30 18:33:56.783567,184,-2.485088,3.923569,-1.379924,0.079516,3595.0
2022-03-30 18:33:56.783567,184,-2.39091,3.208629,-1.091979,0.000291,4867.0
2022-03-30 18:33:56.783567,184,-2.662731,3.369888,-2.311954,0.156437,3488.0
2022-03-30 18:33:56.783567,184,-3.095946,4.658131,-2.201286,0.038523,4002.0
2022-03-30 18:33:56.783567,184,-2.581975,4.114183,-2.097692,0.032249,3386.0
2022-03-30 18:33:56.783567,184,-3.08882,4.46733,-2.207021,0.06763,3161.0
2022-03-30 18:33:56.783567,184,0.944325,6.064332,-0.276812,0.011283,2982.0
2022-03-30 18:33:56.783567,184,-2.071108,3.218284,-2.170061,0.059725,2621.0
2022-03-30 18:33:56.783567,184,-2.285543,2.95904,-2.800807,0.000538,4784.0
2022-03-30 18:33:56.783567,184,-2.89784,4.645153,-2.333908,0.108067,2617.0
2022-03-30 18:33:56.783567,184,-1.319478,4.818419,-0.31843,0.013531,4362.0
2022-03-30 18:33:56.783567,184,-2.580912,4.085755,-2.047086,0.137778,2582.0
2022-03-30 18:33:56.783567,184,-2.429536,2.791331,-2.293332,0.000705,4747.0
2022-03-30 18:33:56.783567,184,-2.487376,3.915201,-1.829373,0.088883,2580.0
2022-03-30 18:33:56.783567,184,-2.581443,4.065648,-1.399282,0.095798,2555.0
2022-03-30 18:33:56.783567,184,-3.377698,4.415558,-2.23997,0.00167,4721.0
2022-03-30 18:33:56.783567,184,-2.570093,4.070115,-1.46975,0.089612,2554.0
2022-03-30 18:33:56.783567,184,-2.540934,3.942762,-1.428108,0.104175,2553.0
2022-03-30 18:33:56.783567,184,-2.727194,4.310946,-2.029888,0.086095,2523.0
2022-03-30 18:33:56.783567,184,-3.143693,4.53688,-2.187183,0.146011,3704.0
2022-03-30 18:33:56.783567,184,-2.063409,3.196705,-2.133608,0.138243,2522.0
2022-03-30 18:33:56.783567,184,-2.779348,4.394274,-2.019954,0.119913,2520.0
2022-03-30 18:33:56.783567,184,-3.132217,4.446932,-2.203118,0.27914,2864.0
2022-03-30 18:33:56.783567,184,-2.168644,3.384821,-2.015798,0.156992,2132.0
2022-03-30 18:33:56.783567,184,-2.504238,3.952499,-1.492305,0.114073,2065.0
2022-03-30 18:33:56.783567,184,-2.184563,3.407173,-1.995949,0.156988,2063.0
2022-03-30 18:33:56.783567,184,-2.110252,2.478416,-2.234661,0.000125,4814.0
2022-03-30 18:33:56.783567,184,-2.518277,3.928645,-1.400304,0.104136,2056.0
2022-03-30 18:33:56.783567,184,-2.177429,3.394415,-0.847166,0.038687,4209.0
2022-03-30 18:33:56.783567,184,-2.190694,3.410131,-2.025775,0.056644,2830.0
2022-03-30 18:33:56.783567,184,-2.797807,3.750913,-1.679065,0.001744,4719.0
2022-03-30 18:33:56.783567,184,-2.06689,3.169995,-2.116795,0.071972,2521.0
2022-03-30 18:33:56.783567,184,-2.60435,4.144862,-1.296857,0.189081,1536.0
2022-03-30 18:33:56.783567,184,3.285327,5.436305,-0.404507,0.00225,1444.0
2022-03-30 18:33:56.783567,184,2.94522,5.35699,-0.449221,0.00265,1128.0
2022-03-30 18:33:56.783567,184,-2.633588,3.362838,-2.304324,0.151854,3413.0
2022-03-30 18:33:56.783567,184,-2.587528,4.106315,-2.086675,0.081305,1443.0
2022-03-30 18:33:56.783567,184,-2.490829,3.914917,-1.599105,0.104407,2230.0
2022-03-30 18:33:56.783567,184,-2.061386,3.189108,-2.16796,0.060498,2620.0
2022-03-30 18:33:56.783567,184,-2.541676,4.007414,-1.611766,0.076086,4286.0
2022-03-30 18:33:56.783567,184,-2.882565,4.601425,-1.423424,0.022846,3851.0
2022-03-30 18:33:56.783567,184,-2.517339,3.968625,-1.381556,0.0956,1482.0
2022-03-30 18:33:56.783567,184,-2.039391,3.185804,-2.19471,0.085859,2303.0
2022-03-30 18:33:56.783567,184,-2.602012,4.05559,-2.769085,0.000495,4859.0
2022-03-30 18:33:56.783567,184,-2.351088,3.659569,-2.316197,0.059077,2495.0
2022-03-30 18:33:56.783567,184,-3.354213,4.465239,-2.228658,0.000557,4849.0
2022-03-30 18:33:56.783567,184,-2.520472,3.96239,-1.735937,0.101553,2408.0
2022-03-30 18:33:56.783567,184,3.70127,5.099825,-0.329252,0.003353,1994.0
2022-03-30 18:33:56.783567,184,-1.555989,2.302063,-2.214779,0.000234,4748.0
2022-03-30 18:33:56.783567,184,-2.591854,4.06277,-1.821634,0.152069,2581.0
2022-03-30 18:33:56.783567,226,-2.414854,3.738277,-2.417231,0.014485,5887.0
2022-03-30 18:33:56.783567,226,-2.758091,4.396696,-1.168757,0.010169,5874.0
2022-03-30 18:33:56.783567,226,-2.180248,2.867781,-2.302175,0.009077,5764.0
2022-03-30 18:33:56.783567,226,-2.1758,2.805534,-2.304532,0.011256,5703.0
2022-03-30 18:33:56.783567,226,-2.908138,4.632271,-2.33978,0.00684,5691.0
2022-03-30 18:33:56.783567,226,-3.056301,4.535687,-2.333266,0.00747,5577.0
2022-03-30 18:33:56.783567,226,-2.795085,4.425198,-2.018821,0.010234,5496.0
2022-03-30 18:33:56.783567,226,-1.408594,4.325474,-0.311794,0.004963,5446.0
2022-03-30 18:33:56.783567,226,-1.534563,4.582197,-0.271438,0.004502,5441.0
2022-03-30 18:33:56.783567,226,-1.373323,4.290479,-0.225775,0.0048,5260.0
2022-03-30 18:33:56.783567,226,-2.839371,4.541007,-1.163795,0.127913,5062.0
2022-03-30 18:33:56.783567,226,-1.435857,4.382512,-0.233546,0.004782,5190.0
2022-03-30 18:33:56.783567,226,-2.160178,3.37888,-1.224622,0.016695,5353.0
2022-03-30 18:33:56.783567,226,-0.985379,4.50168,-0.257033,0.003686,5156.0
2022-03-30 18:33:56.783567,226,-2.177654,2.75879,-2.313764,0.0336,4959.0
2022-03-30 18:33:56.783567,226,-2.795761,4.427807,-2.027308,0.136801,4940.0
2022-03-30 18:33:56.783567,226,-2.864234,4.575961,-1.40296,0.128774,4924.0
2022-03-30 18:33:56.783567,226,-2.887971,4.613634,-1.368386,0.123099,4833.0
2022-03-30 18:33:56.783567,226,-2.094529,2.735774,-2.300954,0.049557,4745.0
2022-03-30 18:33:56.783567,226,-2.7406,4.319392,-2.024676,0.150394,4604.0
2022-03-30 18:33:56.783567,226,-1.458907,4.16767,-0.318794,0.019047,4516.0
2022-03-30 18:33:56.783567,226,-2.359639,3.696426,-2.349537,0.129387,4660.0
2022-03-30 18:33:56.783567,226,-2.808673,4.480075,-1.184517,0.008917,5810.0
2022-03-30 18:33:56.783567,226,-2.14826,4.009884,-0.669229,0.000113,5809.0
2022-03-30 18:33:56.783567,226,-1.095589,4.58951,-0.276125,0.045189,4365.0
2022-03-30 18:33:56.783567,226,-2.504124,3.932903,-1.445729,0.429236,4322.0
2022-03-30 18:33:56.783567,226,-3.130846,4.447943,-2.197962,0.272143,4320.0
2022-03-30 18:33:56.783567,226,-2.534237,4.007499,-1.37322,0.236308,4217.0
2022-03-30 18:33:56.783567,226,-2.144441,2.708833,-2.298492,0.050861,4746.0
2022-03-30 18:33:56.783567,226,-2.193514,3.430812,-0.845387,0.286764,4073.0
2022-03-30 18:33:56.783567,226,-2.194141,3.421157,-0.887501,0.292821,4034.0
2022-03-30 18:33:56.783567,226,-2.490094,3.921517,-1.379472,0.435983,3595.0
2022-03-30 18:33:56.783567,226,-2.584087,4.114291,-2.095999,0.261399,3386.0
2022-03-30 18:33:56.783567,226,-3.092369,4.465333,-2.202352,0.106466,3161.0
2022-03-30 18:33:56.783567,226,1.030899,5.602412,-0.322079,0.019886,2661.0
2022-03-30 18:33:56.783567,226,-1.562016,4.644341,-0.222447,0.004415,5576.0
2022-03-30 18:33:56.783567,226,-2.073592,3.218768,-2.165946,0.246313,2621.0
2022-03-30 18:33:56.783567,226,-2.471399,3.902692,-1.236026,0.36717,2589.0
2022-03-30 18:33:56.783567,226,-2.579592,4.087591,-2.047539,0.279152,2582.0
2022-03-30 18:33:56.783567,226,-2.590972,4.060183,-1.399581,0.353515,2555.0
2022-03-30 18:33:56.783567,226,-2.572673,4.069254,-1.469707,0.341555,2554.0
2022-03-30 18:33:56.783567,226,-2.541839,3.94256,-1.427946,0.40429,2553.0
2022-03-30 18:33:56.783567,226,-3.086734,4.449076,-2.305267,0.067204,3705.0
2022-03-30 18:33:56.783567,226,-2.727656,4.311975,-2.030223,0.273996,2523.0
2022-03-30 18:33:56.783567,226,-2.071219,3.199586,-2.131073,0.310645,2522.0
2022-03-30 18:33:56.783567,226,-2.780922,4.394828,-2.018787,0.163796,2520.0
2022-03-30 18:33:56.783567,226,-2.759771,4.3962,-1.169984,0.242967,2431.0
2022-03-30 18:33:56.783567,226,-2.784158,4.437493,-1.176654,0.009512,5819.0
2022-03-30 18:33:56.783567,226,-2.171746,3.385736,-2.015083,0.383021,2132.0
2022-03-30 18:33:56.783567,226,-2.503024,3.954597,-1.491156,0.432759,2065.0
2022-03-30 18:33:56.783567,226,-2.191173,3.407368,-1.992741,0.38894,2063.0
2022-03-30 18:33:56.783567,226,-2.506614,3.932517,-1.399416,0.440755,2056.0
2022-03-30 18:33:56.783567,226,-2.180198,3.394629,-0.848748,0.181085,4209.0
2022-03-30 18:33:56.783567,226,-2.190989,3.411253,-2.026164,0.224919,2830.0
2022-03-30 18:33:56.783567,226,2.796216,6.57887,-0.376072,0.005697,1567.0
2022-03-30 18:33:56.783567,226,-2.063395,3.171219,-2.118963,0.242015,2521.0
2022-03-30 18:33:56.783567,226,-2.00568,2.512646,-2.31514,0.000238,4990.0
2022-03-30 18:33:56.783567,226,3.329371,5.459813,-0.408668,0.012718,1444.0
2022-03-30 18:33:56.783567,226,-2.574543,4.092873,-1.230141,0.01611,5462.0
2022-03-30 18:33:56.783567,226,3.24423,5.450386,-0.41524,0.013021,1128.0
2022-03-30 18:33:56.783567,226,-2.582428,4.111018,-2.088731,0.325069,1443.0
2022-03-30 18:33:56.783567,226,-1.15182,4.883906,-0.228298,0.003306,5579.0
2022-03-30 18:33:56.783567,226,-2.503524,3.908863,-1.817256,0.020328,5772.0
2022-03-30 18:33:56.783567,226,-2.054891,3.189725,-2.171129,0.233077,2620.0
2022-03-30 18:33:56.783567,226,-2.539102,4.012324,-1.610668,0.420299,4286.0
2022-03-30 18:33:56.783567,226,-2.879434,4.605225,-1.422401,0.165629,3851.0
2022-03-30 18:33:56.783567,226,-1.480436,4.446784,-0.281509,0.092762,2668.0
2022-03-30 18:33:56.783567,226,-2.517427,3.969191,-1.381756,0.427164,1482.0
2022-03-30 18:33:56.783567,226,-2.053831,3.189829,-2.187867,0.231295,2303.0
2022-03-30 18:33:56.783567,226,-2.345778,3.662386,-2.319637,0.266011,2495.0
2022-03-30 18:33:56.783567,226,-2.518959,3.965878,-1.736108,0.423233,2408.0
2022-03-30 18:33:56.783567,226,-2.590136,4.063801,-1.821133,0.392633,2581.0
2022-03-30 18:34:01.087146,286,-2.092808,3.522213,-1.502062,0.000208,7705.0
2022-03-30 18:34:01.087146,286,-2.049294,3.164819,-1.312725,0.010109,7697.0
