-0.900414,-2.217983,2.345541, 56,132,224,0
-0.910651,-2.218922,2.345465, 56,132,224,0
-0.920887,-2.219861,2.345389, 56,132,224,0
-0.931124,-2.220800,2.345313, 56,132,224,0
-0.941360,-2.221739,2.345237, 56,132,224,0
-0.951597,-2.222678,2.345161, 56,132,224,0
-0.961833,-2.223617,2.345084, 56,132,224,0
-0.972070,-2.224556,2.345008, 56,132,224,0
-0.982306,-2.225495,2.344932, 56,132,224,0
-0.992543,-2.226434,2.344856, 56,132,224,0
-1.002779,-2.227373,2.344780, 56,132,224,0
-1.013016,-2.228311,2.344704, 56,132,224,0
-1.023252,-2.229250,2.344627, 56,132,224,0
-1.033489,-2.230189,2.344551, 56,132,224,0
-1.043725,-2.231128,2.344475, 56,132,224,0
-1.053962,-2.232067,2.344399, 56,132,224,0
-1.064198,-2.233006,2.344323, 56,132,224,0
-1.074435,-2.233945,2.344247, 56,132,224,0
-1.084671,-2.234884,2.344171, 56,132,224,0
-1.094908,-2.235823,2.344094, 56,132,224,0
-1.105144,-2.236762,2.344018, 56,132,224,0
-1.115381,-2.237701,2.343942, 56,132,224,0
-1.125617,-2.238640,2.343866, 56,132,224,0
-1.135854,-2.239579,2.343790, 56,132,224,0
-1.146090,-2.240518,2.343714, 56,132,224,0
-1.156327,-2.241457,2.343638, 56,132,224,0
-1.166563,-2.242396,2.343561, 56,132,224,0
-1.176800,-2.243334,2.343485, 56,132,224,0
-1.187036,-2.244273,2.343409, 56,132,224,0
-1.197273,-2.245212,2.343333, 56,132,224,0
-1.207509,-2.246151,2.343257, 56,132,224,0
-1.217746,-2.247090,2.343181, 56,132,224,0
-1.227982,-2.248029,2.343105, 56,132,224,0
-1.238219,-2.248968,2.343028, 56,132,224,0
-1.248455,-2.249907,2.342952, 56,132,224,0
-1.258692,-2.250846,2.342876, 56,132,224,0
-1.268928,-2.251785,2.342800, 56,132,224,0
-1.279165,-2.252724,2.342724, 56,132,224,0
-1.289401,-2.253663,2.342648, 56,132,224,0
-1.299638,-2.254602,2.342571, 56,132,224,0
-1.309874,-2.255541,2.342495, 56,132,224,0
-1.320111,-2.256480,2.342419, 56,132,224,0
-1.330347,-2.257419,2.342343, 56,132,224,0
-1.340584,-2.258357,2.342267, 56,132,224,0
-1.350820,-2.259296,2.342191, 56,132,224,0
-1.361057,-2.260235,2.342115, 56,132,224,0
-1.371293,-2.261174,2.342038, 56,132,224,0
-1.381530,-2.262113,2.341962, 56,132,224,0
-1.391766,-2.263052,2.341886, 56,132,224,0
-1.402002,-2.263991,2.341810, 56,132,224,0
-1.412239,-2.264930,2.341734, 56,132,224,0
-1.422475,-2.265869,2.341658, 56,132,224,0
-1.432712,-2.266808,2.341582, 56,132,224,0
-1.442948,-2.267747,2.341505, 56,132,224,0
-1.453185,-2.268686,2.341429, 56,132,224,0
-1.463421,-2.269625,2.341353, 56,132,224,0
-1.473658,-2.270564,2.341277, 56,132,224,0
-1.483894,-2.271503,2.341201, 56,132,224,0
-1.494131,-2.272442,2.341125, 56,132,224,0
-1.504367,-2.273381,2.341048, 56,132,224,0
-1.514604,-2.274319,2.340972, 56,132,224,0
-1.524840,-2.275258,2.340896, 56,132,224,0
-1.535077,-2.276197,2.340820, 56,132,224,0
-1.545313,-2.277136,2.340744, 56,132,224,0
-1.555550,-2.278075,2.340668, 56,132,224,0
-1.565786,-2.279014,2.340592, 56,132,224,0
-1.576023,-2.279953,2.340515, 56,132,224,0
-1.586259,-2.280892,2.340439, 56,132,224,0
-1.596496,-2.281831,2.340363, 56,132,224,0
-1.606732,-2.282770,2.340287, 56,132,224,0
-1.616969,-2.283709,2.340211, 56,132,224,0
-1.627205,-2.284648,2.340135, 56,132,224,0
-1.637442,-2.285587,2.340059, 56,132,224,0
-1.647678,-2.286526,2.339982, 56,132,224,0
-1.657915,-2.287465,2.339906, 56,132,224,0
-1.668151,-2.288404,2.339830, 56,132,224,0
-1.678388,-2.289342,2.339754, 56,132,224,0
-1.688624,-2.290281,2.339678, 56,132,224,0
-1.698861,-2.291220,2.339602, 56,132,224,0
-1.709097,-2.292159,2.339525, 56,132,224,0
-1.719334,-2.293098,2.339449, 56,132,224,0
-1.729570,-2.294037,2.339373, 56,132,224,0
-1.739807,-2.294976,2.339297, 56,132,224,0
-1.750043,-2.295915,2.339221, 56,132,224,0
-1.760280,-2.296854,2.339145, 56,132,224,0
-1.770516,-2.297793,2.339069, 56,132,224,0
-1.780753,-2.298732,2.338992, 56,132,224,0
-1.790989,-2.299671,2.338916, 56,132,224,0
-1.801226,-2.300610,2.338840, 56,132,224,0
-1.811462,-2.301549,2.338764, 56,132,224,0
-1.821699,-2.302488,2.338688, 56,132,224,0
-1.831935,-2.303427,2.338612, 56,132,224,0
-1.842172,-2.304365,2.338536, 56,132,224,0
-1.852408,-2.305304,2.338459, 56,132,224,0
-1.862645,-2.306243,2.338383, 56,132,224,0
-1.872881,-2.307182,2.338307, 56,132,224,0
-1.883118,-2.308121,2.338231, 56,132,224,0
-1.893354,-2.309060,2.338155, 56,132,224,0
-1.903591,-2.309999,2.338079, 56,132,224,0
-1.913827,-2.310938,2.338003, 56,132,224,0
-1.924064,-2.311877,2.337926, 56,132,224,0
-1.934300,-2.312816,2.337850, 56,132,224,0
-1.944537,-2.313755,2.337774, 56,132,224,0
-1.954773,-2.314694,2.337698, 56,132,224,0
-1.965010,-2.315633,2.337622, 56,132,224,0
-1.975246,-2.316572,2.337546, 56,132,224,0
-1.985483,-2.317511,2.337469, 56,132,224,0
-1.995719,-2.318450,2.337393, 56,132,224,0
-2.005956,-2.319388,2.337317, 56,132,224,0
-2.016192,-2.320327,2.337241, 56,132,224,0
-2.026429,-2.321266,2.337165, 56,132,224,0
-2.036665,-2.322205,2.337089, 56,132,224,0
-2.046902,-2.323144,2.337013, 56,132,224,0
-2.057138,-2.324083,2.336936, 56,132,224,0
-2.067375,-2.325022,2.336860, 56,132,224,0
-2.077611,-2.325961,2.336784, 56,132,224,0
-2.087848,-2.326900,2.336708, 56,132,224,0
-2.098084,-2.327839,2.336632, 56,132,224,0
-2.108321,-2.328778,2.336556, 56,132,224,0
-2.118557,-2.329717,2.336480, 56,132,224,0
-2.128794,-2.330656,2.336403, 56,132,224,0
-2.139030,-2.331595,2.336327, 56,132,224,0
-2.149267,-2.332534,2.336251, 56,132,224,0
-2.159503,-2.333473,2.336175, 56,132,224,0
-2.169740,-2.334412,2.336099, 56,132,224,0
1.652210,-2.348769,-2.107339, 78,225,118,1
1.660435,-2.349235,-2.101217, 78,225,118,1
1.668661,-2.349700,-2.095095, 78,225,118,1
1.676886,-2.350166,-2.088973, 78,225,118,1
1.685112,-2.350632,-2.082851, 78,225,118,1
1.693337,-2.351098,-2.076729, 78,225,118,1
1.701563,-2.351564,-2.070607, 78,225,118,1
1.709788,-2.352030,-2.064485, 78,225,118,1
1.718014,-2.352496,-2.058362, 78,225,118,1
1.726239,-2.352962,-2.052240, 78,225,118,1
1.734465,-2.353427,-2.046118, 78,225,118,1
1.742690,-2.353893,-2.039996, 78,225,118,1
1.750915,-2.354359,-2.033874, 78,225,118,1
1.759141,-2.354825,-2.027752, 78,225,118,1
1.767366,-2.355291,-2.021630, 78,225,118,1
1.775592,-2.355757,-2.015508, 78,225,118,1
1.783817,-2.356223,-2.009385, 78,225,118,1
1.792043,-2.356688,-2.003263, 78,225,118,1
1.800268,-2.357154,-1.997141, 78,225,118,1
1.808494,-2.357620,-1.991019, 78,225,118,1
1.816719,-2.358086,-1.984897, 78,225,118,1
1.824945,-2.358552,-1.978775, 78,225,118,1
1.833170,-2.359018,-1.972653, 78,225,118,1
1.841396,-2.359484,-1.966530, 78,225,118,1
1.849621,-2.359950,-1.960408, 78,225,118,1
1.857847,-2.360415,-1.954286, 78,225,118,1
1.866072,-2.360881,-1.948164, 78,225,118,1
1.874298,-2.361347,-1.942042, 78,225,118,1
1.882523,-2.361813,-1.935920, 78,225,118,1
1.890749,-2.362279,-1.929798, 78,225,118,1
1.898974,-2.362745,-1.923676, 78,225,118,1
1.907200,-2.363211,-1.917553, 78,225,118,1
1.915425,-2.363676,-1.911431, 78,225,118,1
1.923651,-2.364142,-1.905309, 78,225,118,1
1.931876,-2.364608,-1.899187, 78,225,118,1
1.940102,-2.365074,-1.893065, 78,225,118,1
1.948327,-2.365540,-1.886943, 78,225,118,1
1.956553,-2.366006,-1.880821, 78,225,118,1
1.964778,-2.366472,-1.874699, 78,225,118,1
1.973004,-2.366938,-1.868576, 78,225,118,1
1.981229,-2.367403,-1.862454, 78,225,118,1
1.989455,-2.367869,-1.856332, 78,225,118,1
1.997680,-2.368335,-1.850210, 78,225,118,1
2.005906,-2.368801,-1.844088, 78,225,118,1
2.014131,-2.369267,-1.837966, 78,225,118,1
2.022357,-2.369733,-1.831844, 78,225,118,1
2.030582,-2.370199,-1.825722, 78,225,118,1
2.038808,-2.370664,-1.819599, 78,225,118,1
2.047033,-2.371130,-1.813477, 78,225,118,1
2.055259,-2.371596,-1.807355, 78,225,118,1
2.063484,-2.372062,-1.801233, 78,225,118,1
2.071710,-2.372528,-1.795111, 78,225,118,1
2.079935,-2.372994,-1.788989, 78,225,118,1
2.088161,-2.373460,-1.782867, 78,225,118,1
2.096386,-2.373926,-1.776745, 78,225,118,1
2.104612,-2.374391,-1.770622, 78,225,118,1
2.112837,-2.374857,-1.764500, 78,225,118,1
2.121063,-2.375323,-1.758378, 78,225,118,1
2.129288,-2.375789,-1.752256, 78,225,118,1
2.137514,-2.376255,-1.746134, 78,225,118,1
2.145739,-2.376721,-1.740012, 78,225,118,1
2.153965,-2.377187,-1.733890, 78,225,118,1
2.162190,-2.377653,-1.727768, 78,225,118,1
2.170415,-2.378118,-1.721645, 78,225,118,1
2.178641,-2.378584,-1.715523, 78,225,118,1
2.186866,-2.379050,-1.709401, 78,225,118,1
2.195092,-2.379516,-1.703279, 78,225,118,1
2.203317,-2.379982,-1.697157, 78,225,118,1
2.211543,-2.380448,-1.691035, 78,225,118,1
2.219768,-2.380914,-1.684913, 78,225,118,1
2.227994,-2.381379,-1.678791, 78,225,118,1
2.236219,-2.381845,-1.672668, 78,225,118,1
2.244445,-2.382311,-1.666546, 78,225,118,1
2.252670,-2.382777,-1.660424, 78,225,118,1
2.260896,-2.383243,-1.654302, 78,225,118,1
2.269121,-2.383709,-1.648180, 78,225,118,1
2.277347,-2.384175,-1.642058, 78,225,118,1
2.285572,-2.384641,-1.635936, 78,225,118,1
2.293798,-2.385106,-1.629814, 78,225,118,1
2.302023,-2.385572,-1.623691, 78,225,118,1
2.310249,-2.386038,-1.617569, 78,225,118,1
2.318474,-2.386504,-1.611447, 78,225,118,1
2.326700,-2.386970,-1.605325, 78,225,118,1
2.334925,-2.387436,-1.599203, 78,225,118,1
2.343151,-2.387902,-1.593081, 78,225,118,1
2.351376,-2.388367,-1.586959, 78,225,118,1
2.359602,-2.388833,-1.580837, 78,225,118,1
2.367827,-2.389299,-1.574714, 78,225,118,1
2.376053,-2.389765,-1.568592, 78,225,118,1
2.384278,-2.390231,-1.562470, 78,225,118,1
2.392504,-2.390697,-1.556348, 78,225,118,1
2.400729,-2.391163,-1.550226, 78,225,118,1
2.408955,-2.391629,-1.544104, 78,225,118,1
2.417180,-2.392094,-1.537982, 78,225,118,1
2.425406,-2.392560,-1.531859, 78,225,118,1
2.433631,-2.393026,-1.525737, 78,225,118,1
2.441857,-2.393492,-1.519615, 78,225,118,1
2.450082,-2.393958,-1.513493, 78,225,118,1
2.458308,-2.394424,-1.507371, 78,225,118,1
2.466533,-2.394890,-1.501249, 78,225,118,1
2.474759,-2.395355,-1.495127, 78,225,118,1
2.482984,-2.395821,-1.489005, 78,225,118,1
2.491210,-2.396287,-1.482882, 78,225,118,1
2.499435,-2.396753,-1.476760, 78,225,118,1
2.507661,-2.397219,-1.470638, 78,225,118,1
2.515886,-2.397685,-1.464516, 78,225,118,1
2.524112,-2.398151,-1.458394, 78,225,118,1
2.532337,-2.398617,-1.452272, 78,225,118,1
2.540563,-2.399082,-1.446150, 78,225,118,1
2.548788,-2.399548,-1.440028, 78,225,118,1
2.557014,-2.400014,-1.433905, 78,225,118,1
2.565239,-2.400480,-1.427783, 78,225,118,1
2.573465,-2.400946,-1.421661, 78,225,118,1
2.581690,-2.401412,-1.415539, 78,225,118,1
2.589915,-2.401878,-1.409417, 78,225,118,1
2.598141,-2.402343,-1.403295, 78,225,118,1
2.606366,-2.402809,-1.397173, 78,225,118,1
2.614592,-2.403275,-1.391051, 78,225,118,1
2.622817,-2.403741,-1.384928, 78,225,118,1
2.631043,-2.404207,-1.378806, 78,225,118,1
2.639268,-2.404673,-1.372684, 78,225,118,1
2.647494,-2.405139,-1.366562, 78,225,118,1
2.655719,-2.405605,-1.360440, 78,225,118,1
2.663945,-2.406070,-1.354318, 78,225,118,1
2.672170,-2.406536,-1.348196, 78,225,118,1
2.680396,-2.407002,-1.342074, 78,225,118,1
2.688621,-2.407468,-1.335951, 78,225,118,1
2.696847,-2.407934,-1.329829, 78,225,118,1
2.705072,-2.408400,-1.323707, 78,225,118,1
2.713298,-2.408866,-1.317585, 78,225,118,1
2.721523,-2.409331,-1.311463, 78,225,118,1
2.729749,-2.409797,-1.305341, 78,225,118,1
2.737974,-2.410263,-1.299219, 78,225,118,1
2.746200,-2.410729,-1.293097, 78,225,118,1
2.754425,-2.411195,-1.286974, 78,225,118,1
2.762651,-2.411661,-1.280852, 78,225,118,1
2.770876,-2.412127,-1.274730, 78,225,118,1
2.779102,-2.412593,-1.268608, 78,225,118,1
2.787327,-2.413058,-1.262486, 78,225,118,1
2.795553,-2.413524,-1.256364, 78,225,118,1
2.803778,-2.413990,-1.250242, 78,225,118,1
2.812004,-2.414456,-1.244120, 78,225,118,1
2.820229,-2.414922,-1.237997, 78,225,118,1
2.828455,-2.415388,-1.231875, 78,225,118,1
2.836680,-2.415854,-1.225753, 78,225,118,1
2.844906,-2.416319,-1.219631, 78,225,118,1
2.853131,-2.416785,-1.213509, 78,225,118,1
2.861357,-2.417251,-1.207387, 78,225,118,1
2.869582,-2.417717,-1.201265, 78,225,118,1
2.877808,-2.418183,-1.195143, 78,225,118,1
2.886033,-2.418649,-1.189020, 78,225,118,1
2.894259,-2.419115,-1.182898, 78,225,118,1
2.902484,-2.419581,-1.176776, 78,225,118,1
2.910710,-2.420046,-1.170654, 78,225,118,1
2.918935,-2.420512,-1.164532, 78,225,118,1
2.927161,-2.420978,-1.158410, 78,225,118,1
2.935386,-2.421444,-1.152288, 78,225,118,1
2.943612,-2.421910,-1.146166, 78,225,118,1
2.951837,-2.422376,-1.140043, 78,225,118,1
2.960063,-2.422842,-1.133921, 78,225,118,1
2.968288,-2.423308,-1.127799, 78,225,118,1
2.976514,-2.423773,-1.121677, 78,225,118,1
2.984739,-2.424239,-1.115555, 78,225,118,1
2.992965,-2.424705,-1.109433, 78,225,118,1
3.001190,-2.425171,-1.103311, 78,225,118,1
3.009415,-2.425637,-1.097188, 78,225,118,1
3.017641,-2.426103,-1.091066, 78,225,118,1
3.025866,-2.426569,-1.084944, 78,225,118,1
3.034092,-2.427034,-1.078822, 78,225,118,1
3.042317,-2.427500,-1.072700, 78,225,118,1
3.050543,-2.427966,-1.066578, 78,225,118,1
3.058768,-2.428432,-1.060456, 78,225,118,1
3.066994,-2.428898,-1.054334, 78,225,118,1
3.075219,-2.429364,-1.048211, 78,225,118,1
3.083445,-2.429830,-1.042089, 78,225,118,1
3.091670,-2.430296,-1.035967, 78,225,118,1
3.099896,-2.430761,-1.029845, 78,225,118,1
3.108121,-2.431227,-1.023723, 78,225,118,1
3.116347,-2.431693,-1.017601, 78,225,118,1
3.124572,-2.432159,-1.011479, 78,225,118,1
3.132798,-2.432625,-1.005357, 78,225,118,1
3.141023,-2.433091,-0.999234, 78,225,118,1
3.149249,-2.433557,-0.993112, 78,225,118,1
3.157474,-2.434022,-0.986990, 78,225,118,1
3.165700,-2.434488,-0.980868, 78,225,118,1
3.173925,-2.434954,-0.974746, 78,225,118,1
3.182151,-2.435420,-0.968624, 78,225,118,1
3.190376,-2.435886,-0.962502, 78,225,118,1
3.198602,-2.436352,-0.956380, 78,225,118,1
3.206827,-2.436818,-0.950257, 78,225,118,1
3.215053,-2.437284,-0.944135, 78,225,118,1
3.223278,-2.437749,-0.938013, 78,225,118,1
3.231504,-2.438215,-0.931891, 78,225,118,1
3.239729,-2.438681,-0.925769, 78,225,118,1
3.247955,-2.439147,-0.919647, 78,225,118,1
3.256180,-2.439613,-0.913525, 78,225,118,1
3.264406,-2.440079,-0.907403, 78,225,118,1
3.272631,-2.440545,-0.901280, 78,225,118,1
3.280857,-2.441010,-0.895158, 78,225,118,1
3.289082,-2.441476,-0.889036, 78,225,118,1
3.297308,-2.441942,-0.882914, 78,225,118,1
3.305533,-2.442408,-0.876792, 78,225,118,1
3.313759,-2.442874,-0.870670, 78,225,118,1
3.321984,-2.443340,-0.864548, 78,225,118,1
3.330210,-2.443806,-0.858426, 78,225,118,1
3.338435,-2.444272,-0.852303, 78,225,118,1
3.346661,-2.444737,-0.846181, 78,225,118,1
3.354886,-2.445203,-0.840059, 78,225,118,1
3.363112,-2.445669,-0.833937, 78,225,118,1
3.371337,-2.446135,-0.827815, 78,225,118,1
3.379563,-2.446601,-0.821693, 78,225,118,1
3.387788,-2.447067,-0.815571, 78,225,118,1
3.396014,-2.447533,-0.809449, 78,225,118,1
3.404239,-2.447998,-0.803326, 78,225,118,1
3.412465,-2.448464,-0.797204, 78,225,118,1
3.420690,-2.448930,-0.791082, 78,225,118,1
3.428915,-2.449396,-0.784960, 78,225,118,1
3.437141,-2.449862,-0.778838, 78,225,118,1
3.445366,-2.450328,-0.772716, 78,225,118,1
3.453592,-2.450794,-0.766594, 78,225,118,1
3.461817,-2.451260,-0.760472, 78,225,118,1
3.470043,-2.451725,-0.754349, 78,225,118,1
3.478268,-2.452191,-0.748227, 78,225,118,1
3.486494,-2.452657,-0.742105, 78,225,118,1
3.494719,-2.453123,-0.735983, 78,225,118,1
3.502945,-2.453589,-0.729861, 78,225,118,1
3.511170,-2.454055,-0.723739, 78,225,118,1
3.519396,-2.454521,-0.717617, 78,225,118,1
3.527621,-2.454986,-0.711495, 78,225,118,1
3.535847,-2.455452,-0.705372, 78,225,118,1
3.544072,-2.455918,-0.699250, 78,225,118,1
3.552298,-2.456384,-0.693128, 78,225,118,1
3.560523,-2.456850,-0.687006, 78,225,118,1
3.568749,-2.457316,-0.680884, 78,225,118,1
3.576974,-2.457782,-0.674762, 78,225,118,1
3.585200,-2.458248,-0.668640, 78,225,118,1
3.566028,-2.546925,0.229643, 78,225,118,1
3.557050,-2.546586,0.224678, 78,225,118,1
3.548071,-2.546246,0.219713, 78,225,118,1
3.539092,-2.545907,0.214748, 78,225,118,1
3.530114,-2.545567,0.209783, 78,225,118,1
3.521135,-2.545228,0.204818, 78,225,118,1
3.512156,-2.544888,0.199853, 78,225,118,1
3.503178,-2.544549,0.194888, 78,225,118,1
3.494199,-2.544209,0.189923, 78,225,118,1
3.485220,-2.543869,0.184958, 78,225,118,1
3.476242,-2.543530,0.179993, 78,225,118,1
3.467263,-2.543190,0.175028, 78,225,118,1
3.458284,-2.542851,0.170063, 78,225,118,1
3.449306,-2.542511,0.165098, 78,225,118,1
3.440327,-2.542172,0.160133, 78,225,118,1
3.431348,-2.541832,0.155168, 78,225,118,1
3.422370,-2.541493,0.150203, 78,225,118,1
3.413391,-2.541153,0.145238, 78,225,118,1
3.404412,-2.540813,0.140273, 78,225,118,1
3.395433,-2.540474,0.135309, 78,225,118,1
3.386455,-2.540134,0.130344, 78,225,118,1
3.377476,-2.539795,0.125379, 78,225,118,1
3.368497,-2.539455,0.120414, 78,225,118,1
3.359519,-2.539116,0.115449, 78,225,118,1
3.350540,-2.538776,0.110484, 78,225,118,1
3.341561,-2.538437,0.105519, 78,225,118,1
3.332583,-2.538097,0.100554, 78,225,118,1
3.323604,-2.537757,0.095589, 78,225,118,1
3.314625,-2.537418,0.090624, 78,225,118,1
3.305647,-2.537078,0.085659, 78,225,118,1
3.296668,-2.536739,0.080694, 78,225,118,1
3.287689,-2.536399,0.075729, 78,225,118,1
3.278711,-2.536060,0.070764, 78,225,118,1
3.269732,-2.535720,0.065799, 78,225,118,1
3.260753,-2.535381,0.060834, 78,225,118,1
3.251775,-2.535041,0.055869, 78,225,118,1
3.242796,-2.534701,0.050904, 78,225,118,1
3.233817,-2.534362,0.045939, 78,225,118,1
3.224839,-2.534022,0.040974, 78,225,118,1
3.215860,-2.533683,0.036009, 78,225,118,1
3.206881,-2.533343,0.031044, 78,225,118,1
3.197903,-2.533004,0.026079, 78,225,118,1
3.188924,-2.532664,0.021115, 78,225,118,1
3.179945,-2.532324,0.016150, 78,225,118,1
3.170966,-2.531985,0.011185, 78,225,118,1
3.161988,-2.531645,0.006220, 78,225,118,1
3.153009,-2.531306,0.001255, 78,225,118,1
3.144030,-2.530966,-0.003710, 78,225,118,1
3.135052,-2.530627,-0.008675, 78,225,118,1
3.126073,-2.530287,-0.013640, 78,225,118,1
3.117094,-2.529948,-0.018605, 78,225,118,1
3.108116,-2.529608,-0.023570, 78,225,118,1
3.099137,-2.529268,-0.028535, 78,225,118,1
3.090158,-2.528929,-0.033500, 78,225,118,1
3.081180,-2.528589,-0.038465, 78,225,118,1
3.072201,-2.528250,-0.043430, 78,225,118,1
3.063222,-2.527910,-0.048395, 78,225,118,1
3.054244,-2.527571,-0.053360, 78,225,118,1
3.045265,-2.527231,-0.058325, 78,225,118,1
3.036286,-2.526892,-0.063290, 78,225,118,1
3.027308,-2.526552,-0.068255, 78,225,118,1
3.018329,-2.526212,-0.073220, 78,225,118,1
3.009350,-2.525873,-0.078185, 78,225,118,1
